Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-02-04 00:00:00-05:00,0.7809389401695792,0.8264902319449925,0.7785910786745449,0.8114632964134216,425320000,0.0,0.0
2000-02-07 00:00:00-05:00,0.8114634343783113,0.8584226284380488,0.7959668637230072,0.8570138812065125,441067200,0.0,0.0
2000-02-08 00:00:00-05:00,0.8565441513249361,0.8725102514835281,0.8358824285030407,0.8631190061569214,408643200,0.0,0.0
2000-02-09 00:00:00-05:00,0.8574833417561449,0.880024197107524,0.8448042172074587,0.8462128639221191,299364800,0.0,0.0
2000-02-10 00:00:00-05:00,0.8480920098791151,0.855605126870666,0.8264902686991258,0.8527877330780029,302982400,0.0,0.0
2000-02-11 00:00:00-05:00,0.8537266944680707,0.8574832525106428,0.813341463464691,0.8170980215072632,212251200,0.0,0.0
2000-02-14 00:00:00-05:00,0.8213243855084311,0.8706322482954224,0.8161591290174282,0.8701626658439636,367539200,0.0,0.0
2000-02-15 00:00:00-05:00,0.8659362350829403,0.9011562072242294,0.8654666528426092,0.8941118717193604,485744000,0.0,0.0
2000-02-16 00:00:00-05:00,0.884720089898561,0.8875382867184024,0.8424565673699581,0.8574835062026978,378246400,0.0,0.0
2000-02-17 00:00:00-05:00,0.8654668174885731,0.8678146288202248,0.8499702996596452,0.8631190061569214,289497600,0.0,0.0
2000-02-18 00:00:00-05:00,0.8612406121336531,0.8668753990329461,0.8330641195623101,0.8358823657035828,233441600,0.0,0.0
2000-02-22 00:00:00-05:00,0.8274292753956798,0.8786153971658855,0.801601398300471,0.8551353812217712,422296000,0.0,0.0
2000-02-23 00:00:00-05:00,0.850791562059244,0.8941120101052932,0.8340032670732876,0.8734493851661682,473099200,0.0,0.0
2000-02-24 00:00:00-05:00,0.8814329688754805,0.8950512584939071,0.8396389854646263,0.8655838370323181,376432000,0.0,0.0
2000-02-25 00:00:00-05:00,0.862649353429297,0.8790850345762917,0.8274293273036323,0.8293075561523438,249144000,0.0,0.0
2000-02-28 00:00:00-05:00,0.8274296152901558,0.864058300721787,0.8142809052894991,0.8509095907211304,328328000,0.0,0.0
2000-02-29 00:00:00-05:00,0.8532571834062773,0.8809633436519391,0.8457433644772172,0.8612406849861145,368961600,0.0,0.0
2000-03-01 00:00:00-05:00,0.8908250486826766,0.992257337855141,0.890355466362048,0.9791086316108704,1077003200,0.0,0.0
2000-03-02 00:00:00-05:00,0.9542209333226714,0.9612644687145281,0.906791305052487,0.916653037071228,311259200,0.0,0.0
2000-03-03 00:00:00-05:00,0.938253565763061,0.963494939308072,0.9016257513009956,0.9617335796356201,323366400,0.0,0.0
2000-03-06 00:00:00-05:00,0.9467065766886416,0.9701865888017006,0.9391926598245502,0.944358766078949,210560000,0.0,0.0
2000-03-07 00:00:00-05:00,0.9499938895618977,0.9575078090985335,0.9100781858174206,0.9232268929481506,273011200,0.0,0.0
2000-03-08 00:00:00-05:00,0.923226990061403,0.9312104927901018,0.8908252024452527,0.916653037071228,271230400,0.0,0.0
2000-03-09 00:00:00-05:00,0.9082000439164963,0.9391930840429569,0.8884773825936285,0.9185313582420349,276718400,0.0,0.0
2000-03-10 00:00:00-05:00,0.9143049031123752,0.9612641298955737,0.9091387962979915,0.944828450679779,248606400,0.0,0.0
2000-03-13 00:00:00-05:00,0.9175924561361731,0.9504638352625464,0.8978689866333882,0.9114872813224792,303956800,0.0,0.0
2000-03-14 00:00:00-05:00,0.9107825047073699,0.9335582016896559,0.8565441883765812,0.8584225177764893,428579200,0.0,0.0
2000-03-15 00:00:00-05:00,0.868753762669394,0.9035041579488345,0.8574832855738103,0.8734493851661682,443609600,0.0,0.0
2000-03-16 00:00:00-05:00,0.8814330401116393,0.9166530238465505,0.8603008291739892,0.9133652448654175,378100800,0.0,0.0
2000-03-17 00:00:00-05:00,0.9025648985428805,0.9391927123069764,0.8988074383176735,0.9391927123069763,305043200,0.0,0.0
2000-03-20 00:00:00-05:00,0.927923564169267,0.9485852912259473,0.9194704786027673,0.924166202545166,204489600,0.0,0.0
2000-03-21 00:00:00-05:00,0.9208788255944554,1.027477099757203,0.9138352929008733,1.0138589143753052,524328000,0.0,0.0
2000-03-22 00:00:00-05:00,0.9976581915298153,1.0847686717784961,0.9885007844906426,1.0833591222763062,567996800,0.0,0.0
2000-03-23 00:00:00-05:00,1.0669231255693072,1.1298492449482667,1.0518961947138274,1.0617579221725464,562564800,0.0,0.0
2000-03-24 00:00:00-05:00,1.0702107533193743,1.081481234206168,1.0180854939744388,1.0420351028442383,446913600,0.0,0.0
2000-03-27 00:00:00-05:00,1.0340523777771724,1.0875862777981669,1.028416686584498,1.048609733581543,279182400,0.0,0.0
2000-03-28 00:00:00-05:00,1.031234216949472,1.066923789293672,1.0302950519961274,1.0453228950500488,202966400,0.0,0.0
2000-03-29 00:00:00-05:00,1.0472010884329364,1.0476705705317013,1.005524018915335,1.0213731527328491,239836800,0.0,0.0
2000-03-30 00:00:00-05:00,1.0035276346337514,1.0345214666538687,0.9424805394989438,0.944828450679779,414400000,0.0,0.0
2000-03-31 00:00:00-05:00,0.9575077638570834,1.031233895066089,0.9467068686814468,1.0204339027404785,404633600,0.0,0.0
2000-04-03 00:00:00-04:00,1.0180854236569792,1.0481402044737613,0.9725349239519276,1.0016497373580933,328563200,0.0,0.0
2000-04-04 00:00:00-04:00,0.9964845489542957,0.9993019433191163,0.8772069960358252,0.9565688371658325,660329600,0.0,0.0
2000-04-05 00:00:00-04:00,0.9502284076140357,0.9983623429708889,0.9316797585760267,0.9795788526535034,457665600,0.0,0.0
2000-04-06 00:00:00-04:00,0.9814570983426735,1.010571897099091,0.9260439908769571,0.9406022429466248,259627200,0.0,0.0
2000-04-07 00:00:00-04:00,0.9560987127500482,0.9908482957075814,0.9429500104229347,0.9899092316627502,242435200,0.0,0.0
2000-04-10 00:00:00-04:00,0.98943971432114,0.9974232138166184,0.937314483777594,0.9391927123069763,212262400,0.0,0.0
2000-04-11 00:00:00-04:00,0.927923425760134,0.9382538363224843,0.8870677544662975,0.8973990678787231,541822400,0.0,0.0
2000-04-12 00:00:00-04:00,0.8941121220868489,0.8941121220868489,0.7879833460795606,0.820854663848877,941136000,0.0,0.0
2000-04-13 00:00:00-04:00,0.8377605867404112,0.9016258308481155,0.8152196851617382,0.8551353812217712,529827200,0.0,0.0
2000-04-14 00:00:00-04:00,0.8213242091279734,0.8865981621969808,0.8189763475332338,0.8405781388282776,667620800,0.0,0.0
2000-04-17 00:00:00-04:00,0.8227336746503874,0.9312102963758169,0.8194458461569597,0.9307407140731812,409561600,0.0,0.0
2000-04-18 00:00:00-04:00,0.9279233341550444,0.953281581401825,0.8969293969775056,0.953281581401825,390924800,0.0,0.0
2000-04-19 00:00:00-04:00,0.9481153313397634,0.9786387755425195,0.8997465601448581,0.9100778698921204,520150400,0.0,0.0
2000-04-20 00:00:00-04:00,0.9293320649754652,0.9373147643271073,0.879554630273827,0.8931729197502136,722120000,0.0,0.0
2000-04-24 00:00:00-04:00,0.8640577810112989,0.9053822159767151,0.8621795526385808,0.9053822159767151,443620800,0.0,0.0
2000-04-25 00:00:00-04:00,0.9175919378506454,0.9673693634898121,0.9171223555840792,0.9640815854072571,391641600,0.0,0.0
2000-04-26 00:00:00-04:00,0.9514029000094366,0.9617342172926304,0.9016263491047878,0.9114872813224792,366912000,0.0,0.0
2000-04-27 00:00:00-04:00,0.8804934965238126,0.9542205090398101,0.8759148444307181,0.9523413777351379,326603200,0.0,0.0
2000-04-28 00:00:00-04:00,0.9551600085435921,0.9579774023727604,0.9114869432661815,0.9321494698524475,249580800,0.0,0.0
2000-05-01 00:00:00-04:00,0.9382538914456257,0.9401330235128902,0.9157139370398214,0.9340278506278992,226195200,0.0,0.0
2000-05-02 00:00:00-04:00,0.926044264544472,0.948585119763923,0.8828415856863898,0.8856589794158936,236432000,0.0,0.0
2000-05-03 00:00:00-04:00,0.8936422642066747,0.9110171075575139,0.8386996388919643,0.8645274639129639,489798400,0.0,0.0
2000-05-04 00:00:00-04:00,0.8649971288519229,0.8659362933958293,0.8307162185661401,0.8316553831100464,399515200,0.0,0.0
2000-05-05 00:00:00-04:00,0.8325948735945768,0.8621801250000346,0.8318905500268192,0.8499705791473389,284076800,0.0,0.0
2000-05-08 00:00:00-04:00,0.8422216798094204,0.8541964826406139,0.8264903681885956,0.8274295330047607,184900800,0.0,0.0
2000-05-09 00:00:00-04:00,0.8288380512664065,0.8358823877680959,0.7879832369348924,0.7922093272209167,327140800,0.0,0.0
2000-05-10 00:00:00-04:00,0.7818780549738852,0.7889223918367247,0.7419623530511942,0.746189296245575,535091200,0.0,0.0
2000-05-11 00:00:00-04:00,0.7616857832166072,0.7832875211455187,0.7438414057513785,0.7724866271018982,499744000,0.0,0.0
2000-05-12 00:00:00-04:00,0.7964364201274396,0.830246904322075,0.787161189734994,0.8086459636688232,306913600,0.0,0.0
2000-05-15 00:00:00-04:00,0.8119329406978002,0.8119329406978002,0.7522937695004923,0.7588685750961304,678932800,0.0,0.0
2000-05-16 00:00:00-04:00,0.7852826774456843,0.8194457123115,0.7720170046421602,0.7940874695777893,440451200,0.0,0.0
2000-05-17 00:00:00-04:00,0.7785908798000032,0.7790604620107322,0.7541717521506217,0.7616856694221497,398092800,0.0,0.0
2000-05-18 00:00:00-04:00,0.773895470023232,0.7884528745897333,0.7560510891860894,0.7569902539253235,373777600,0.0,0.0
2000-05-19 00:00:00-04:00,0.7457197333256603,0.7457197333256603,0.7015770900286709,0.70627361536026,740667200,0.0,0.0
2000-05-22 00:00:00-04:00,0.7043953795810407,0.7043953795810407,0.6461649122507409,0.6757493019104004,755507200,0.0,0.0
2000-05-23 00:00:00-04:00,0.6799764153598057,0.7015773087390327,0.6433476795280217,0.6447563767433167,517585600,0.0,0.0
2000-05-24 00:00:00-04:00,0.6475738016151207,0.6743407553478327,0.6236241922870879,0.6588442325592041,678462400,0.0,0.0
2000-05-25 00:00:00-04:00,0.6649492697749233,0.6961770978062658,0.6461649225362879,0.6556740403175354,406750400,0.0,0.0
2000-05-26 00:00:00-04:00,0.6611918889281237,0.6752797612758203,0.6405301643593347,0.6489823460578918,181148800,0.0,0.0
2000-05-30 00:00:00-04:00,0.6583743358504054,0.6621308935804164,0.6142326006355578,0.6579048037528992,713059200,0.0,0.0
2000-05-31 00:00:00-04:00,0.6527395858838645,0.685610947528706,0.6297291512125108,0.6311378479003906,433507200,0.0,0.0
2000-06-01 00:00:00-04:00,0.6142326199321558,0.6729317580301964,0.6039013083959931,0.669644832611084,903840000,0.0,0.0
2000-06-02 00:00:00-04:00,0.7043953932718413,0.7494763019897448,0.6687057804354064,0.695472776889801,792848000,0.0,0.0
2000-06-05 00:00:00-04:00,0.7011073784815562,0.7156647785627934,0.6738708570604969,0.6860803961753845,323668800,0.0,0.0
2000-06-06 00:00:00-04:00,0.691011674327757,0.7269351640145085,0.6785672946160801,0.6978203654289246,525481600,0.0,0.0
2000-06-07 00:00:00-04:00,0.7034562778004882,0.7288137264475251,0.6884284879233791,0.725526750087738,337019200,0.0,0.0
2000-06-08 00:00:00-04:00,0.7335103576670751,0.7400842611709517,0.699699016855899,0.7123781442642212,238526400,0.0,0.0
2000-06-09 00:00:00-04:00,0.7269352361716335,0.7358578505893684,0.7090909101860281,0.7194222211837769,252358400,0.0,0.0
2000-06-12 00:00:00-04:00,0.7241182968870814,0.7245878794275278,0.6827939298439444,0.6851417422294617,290337600,0.0,0.0
2000-06-13 00:00:00-04:00,0.6851414802772777,0.7114388950216195,0.6626006241035359,0.710030198097229,351456000,0.0,0.0
2000-06-14 00:00:00-04:00,0.7114387355841804,0.7231787434009587,0.6771586791784213,0.6795065402984619,277446400,0.0,0.0
2000-06-15 00:00:00-04:00,0.6856109877951988,0.7015770872732517,0.6687057236978482,0.6940640211105347,248572800,0.0,0.0
2000-06-16 00:00:00-04:00,0.7025165470177623,0.7043956797132636,0.6691756349041427,0.6851417422294617,303564800,0.0,0.0
2000-06-19 00:00:00-04:00,0.6804456546955316,0.7353883335210168,0.6748100155688364,0.7259961366653442,394004800,0.0,0.0
2000-06-20 00:00:00-04:00,0.7400839172869017,0.780938775226555,0.7391448029822404,0.7607465386390686,501390400,0.0,0.0
2000-06-21 00:00:00-04:00,0.7588684116662711,0.855605022701065,0.7560509680582937,0.8358823657035828,490000000,0.0,2.0
2000-06-22 00:00:00-04:00,0.837760703052912,0.865936395052727,0.8048884855656149,0.8077058792114258,467712000,0.0,0.0
2000-06-23 00:00:00-04:00,0.8081754424603934,0.8208545662589197,0.7635640691158865,0.7767127752304077,204965600,0.0,0.0
2000-06-26 00:00:00-04:00,0.7889223074850508,0.8227336361248577,0.7832875207506053,0.8133414387702942,185354400,0.0,0.0
2000-06-27 00:00:00-04:00,0.8081755931154202,0.8340034278431309,0.77577380537164,0.7776520848274231,203470400,0.0,0.0
2000-06-28 00:00:00-04:00,0.8011318217984602,0.8321248512651367,0.7738952495853673,0.8180370330810547,286428800,0.0,0.0
2000-06-29 00:00:00-04:00,0.7973756328121755,0.8105243427608043,0.7673208510746627,0.7701390981674194,203660800,0.0,0.0
2000-06-30 00:00:00-04:00,0.793618180077869,0.8255512378113944,0.7767129127587321,0.7870442271232605,323097600,0.0,0.0
2000-07-03 00:00:00-04:00,0.7832876430911829,0.8161589596122186,0.7832876430911829,0.8011320233345032,70828800,0.0,0.0
2000-07-05 00:00:00-04:00,0.8001927155765208,0.8293075185358086,0.7626248800148399,0.7757735848426819,265216000,0.0,0.0
2000-07-06 00:00:00-04:00,0.7889225906812657,0.7954973468703895,0.745719952028557,0.7785912752151489,309545600,0.0,0.0
2000-07-07 00:00:00-04:00,0.7903309287904261,0.8236726719695995,0.783287446044145,0.8180370330810547,263603200,0.0,0.0
2000-07-10 00:00:00-04:00,0.8128720266619812,0.8753285858590734,0.8077059185955175,0.8584225177764893,397796000,0.0,0.0
2000-07-11 00:00:00-04:00,0.8565443091522272,0.8903556475515182,0.8330643356508937,0.8556052446365356,357896000,0.0,0.0
2000-07-12 00:00:00-04:00,0.8734494894015267,0.885659032263523,0.8471520742013361,0.884719967842102,225433600,0.0,0.0
2000-07-13 00:00:00-04:00,0.8790849987702053,0.9110171951808753,0.8227336213543588,0.8490310311317444,445659200,0.0,0.0
2000-07-14 00:00:00-04:00,0.8584224861134354,0.8865981282895095,0.8546659277688543,0.8668754696846008,190276800,0.0,0.0
2000-07-17 00:00:00-04:00,0.8753284474290096,0.8837806274418926,0.8584223820200594,0.8762676119804382,260002400,0.0,0.0
2000-07-18 00:00:00-04:00,0.8790849948161175,0.8847197814240569,0.8546658139207776,0.860300600528717,318404800,0.0,0.0
2000-07-19 00:00:00-04:00,0.8293076011327175,0.8537267342986394,0.7776519412166649,0.7917397618293762,457872800,0.0,0.0
2000-07-20 00:00:00-04:00,0.8264903248077969,0.8574834141729428,0.813341616804889,0.828368604183197,465572800,0.0,0.0
2000-07-21 00:00:00-04:00,0.8168634691212765,0.8358826109489654,0.7954973179830157,0.8048886656761169,196235200,0.0,0.0
2000-07-24 00:00:00-04:00,0.7898615514259447,0.79455722452752,0.7137867015683259,0.7316319346427917,412171200,0.0,0.0
2000-07-25 00:00:00-04:00,0.7560510071013459,0.7607466798126884,0.7372666610309688,0.7522936463356018,211607200,0.0,0.0
2000-07-26 00:00:00-04:00,0.7490066704218287,0.7701388779270437,0.7400840546261077,0.7522936463356018,210470400,0.0,0.0
2000-07-27 00:00:00-04:00,0.7513546242100664,0.8001928967343739,0.7494763448629923,0.7814085483551025,294985600,0.0,0.0
2000-07-28 00:00:00-04:00,0.785635290106117,0.7889222655793905,0.7043952525863122,0.7259961366653442,237893600,0.0,0.0
2000-07-31 00:00:00-04:00,0.7386755083602736,0.7757738232091743,0.73257118776572,0.7635642290115356,155299200,0.0,0.0
2000-08-01 00:00:00-04:00,0.7560510915956841,0.7687294143490392,0.7400841373360199,0.7410233020782471,137284000,0.0,0.0
2000-08-02 00:00:00-04:00,0.7363276128415708,0.7504154347772227,0.7090910835337481,0.710030198097229,162355200,0.0,0.0
2000-08-03 00:00:00-04:00,0.6846719314995036,0.7222398263317583,0.6649493208988964,0.7213006615638733,339897600,0.0,0.0
2000-08-04 00:00:00-04:00,0.7433718694140894,0.7701388636120493,0.6959423005719491,0.7119084000587463,263121600,0.0,0.0
2000-08-07 00:00:00-04:00,0.7194223566653928,0.7372666860114422,0.7090910437220511,0.7203614711761475,187348000,0.0,0.0
2000-08-08 00:00:00-04:00,0.7203614293173977,0.7213005437735823,0.6959422966483071,0.7025161981582642,176674400,0.0,0.0
2000-08-09 00:00:00-04:00,0.7231787996052751,0.7278744720519696,0.7100300941579064,0.7137866020202637,379640800,0.0,0.0
2000-08-10 00:00:00-04:00,0.7213004263297903,0.727874376927694,0.7119082801305482,0.7147256731987,251714400,0.0,0.0
2000-08-11 00:00:00-04:00,0.7039258816711785,0.7213006811403144,0.6846719500818237,0.716605007648468,238056000,0.0,0.0
2000-08-14 00:00:00-04:00,0.7151955153861141,0.7166050149656964,0.6959424362919788,0.7072128653526306,156660000,0.0,0.0
2000-08-15 00:00:00-04:00,0.7100302210963715,0.720361534954411,0.6987597926444313,0.7015771865844727,114200800,0.0,0.0
2000-08-16 00:00:00-04:00,0.7043952517470782,0.7363274469968191,0.7034560872367894,0.7288135290145874,143673600,0.0,0.0
2000-08-17 00:00:00-04:00,0.726935386225921,0.7879832977885082,0.7259962716981679,0.7729563117027283,270900000,0.0,0.0
2000-08-18 00:00:00-04:00,0.7720173240221362,0.7785912271132122,0.7494764148440001,0.7513546943664551,190176000,0.0,0.0
2000-08-21 00:00:00-04:00,0.7551111635568925,0.7748346774936549,0.7457198667550059,0.7588685750961304,134467200,0.0,0.0
2000-08-22 00:00:00-04:00,0.760746675536584,0.7936180395562209,0.7569901674836252,0.7767127752304077,276802400,0.0,0.0
2000-08-23 00:00:00-04:00,0.7734257338252234,0.8227335750138702,0.7673205125720131,0.8161587715148926,236863200,0.0,0.0
2000-08-24 00:00:00-04:00,0.821559007164634,0.8509094090733237,0.8020711388179952,0.8431607484817505,310766400,0.0,0.0
2000-08-25 00:00:00-04:00,0.8490310627832475,0.8640579970043468,0.8471519310910707,0.8537266850471497,334460000,0.0,0.0
2000-08-28 00:00:00-04:00,0.860300536192877,0.8865979438853793,0.8574831430996003,0.8725100755691528,359004800,0.0,0.0
2000-08-29 00:00:00-04:00,0.8696927192226065,0.8931727348139225,0.8668753260102877,0.8894162774085999,267030400,0.0,0.0
2000-08-30 00:00:00-04:00,0.8865979539741602,0.9016257894645605,0.88213707316599,0.8941118717193604,285392800,0.0,0.0
2000-08-31 00:00:00-04:00,0.8861284390204389,0.9241659074920232,0.8856588567444509,0.9157137274742126,419596800,0.0,0.0
2000-09-01 00:00:00-04:00,0.9213485799219343,0.9560989749422109,0.9185311863815484,0.953281581401825,256872000,0.0,0.0
2000-09-05 00:00:00-04:00,0.941541758723051,0.9636122307821943,0.9354364855988034,0.9382538795471191,298642400,0.0,0.0
2000-09-06 00:00:00-04:00,0.9222878000804394,0.9373148377907708,0.867814738222147,0.8781460523605347,355404000,0.0,0.0
2000-09-07 00:00:00-04:00,0.8884770574173656,0.9401327072893041,0.8753283538366283,0.9316797256469727,217464800,0.0,0.0
2000-09-08 00:00:00-04:00,0.9260443198019078,0.9260443198019078,0.8790851800468648,0.884719967842102,195518400,0.0,0.0
2000-09-11 00:00:00-04:00,0.8819026111547533,0.9072608626867901,0.8734495262551341,0.8781460523605347,187381600,0.0,0.0
2000-09-12 00:00:00-04:00,0.8617104085709467,0.90256528213517,0.8565442998322561,0.8678147792816162,187997600,0.0,0.0
2000-09-13 00:00:00-04:00,0.8527876894695735,0.894112037776759,0.8527876894695735,0.8715711832046509,305984000,0.0,0.0
2000-09-14 00:00:00-04:00,0.8800243249876372,0.8959904279461974,0.8537269073813188,0.8544313311576843,426552000,0.0,0.0
2000-09-15 00:00:00-04:00,0.8678145314965013,0.8743892852744712,0.8152197114058042,0.8300119042396545,394514400,0.0,0.0
2000-09-18 00:00:00-04:00,0.8302471458780912,0.9128959286011707,0.8274297510039954,0.9114872813224792,424536000,0.0,0.0
2000-09-19 00:00:00-04:00,0.8978689607811049,0.9091393424866815,0.8800245241363078,0.9006871581077576,271510400,0.0,0.0
2000-09-20 00:00:00-04:00,0.8927031840871708,0.9232267339456268,0.8800240614923867,0.9173572063446045,227388000,0.0,0.0
2000-09-21 00:00:00-04:00,0.8790852438135303,0.8959904109589242,0.8302469183479166,0.8518486618995667,510490400,0.0,0.0
2000-09-22 00:00:00-04:00,0.7560509659987866,0.7879832139882659,0.7513544910094303,0.784226655960083,726700800,0.0,0.0
2000-09-25 00:00:00-04:00,0.7926787613178828,0.8340031528445001,0.7823483029548859,0.803949236869812,435551200,0.0,0.0
2000-09-26 00:00:00-04:00,0.8011320046604459,0.8227337454488838,0.7720171971749753,0.7729563117027283,290936800,0.0,0.0
2000-09-27 00:00:00-04:00,0.7776519714126631,0.7926789070841577,0.7250571448207436,0.735388457775116,402259200,0.0,0.0
2000-09-28 00:00:00-04:00,0.7410231088950515,0.8086457114149961,0.7231787326530295,0.803949236869812,979585600,0.0,0.0
2000-09-29 00:00:00-04:00,0.4235760325166561,0.43578562540485716,0.3813125162761345,0.38694730401039124,7421640800,0.0,0.0
2000-10-02 00:00:00-04:00,0.40103593363946854,0.40197507312391323,0.35313678535384946,0.3644072115421295,2424788800,0.0,0.0
2000-10-03 00:00:00-04:00,0.37473864658511413,0.37567778637846305,0.3334134109394769,0.3352925181388855,2038120000,0.0,0.0
2000-10-04 00:00:00-04:00,0.33623160397888163,0.35689335325474547,0.3287176843042727,0.3550150990486145,1466024000,0.0,0.0
2000-10-05 00:00:00-04:00,0.3531367421342554,0.3681636993420346,0.3305958423580945,0.3315349817276001,873006400,0.0,0.0
2000-10-06 00:00:00-04:00,0.3409271657907641,0.34468369833191953,0.31556889710385566,0.3334132730960846,612656800,0.0,0.0
2000-10-09 00:00:00-04:00,0.33998818607574505,0.34374469502504545,0.31744727652116894,0.32683947682380676,597564800,0.0,0.0
2000-10-10 00:00:00-04:00,0.3249610574298363,0.3371706216507343,0.30805496873273525,0.3136906325817108,691101600,0.0,0.0
2000-10-11 00:00:00-04:00,0.30242023705469917,0.3155689430135991,0.2873932770915498,0.2949063181877136,1198422400,0.0,0.0
2000-10-12 00:00:00-04:00,0.3052376144553837,0.3127515329249272,0.2930280486840057,0.3005419671535492,1191064000,0.0,0.0
2000-10-13 00:00:00-04:00,0.30429843526223493,0.33247412109710567,0.3005419279425362,0.3315349817276001,1247752800,0.0,0.0
2000-10-16 00:00:00-04:00,0.3352923998639774,0.3493802441698938,0.3212037028664779,0.323082834482193,820176000,0.0,0.0
2000-10-17 00:00:00-04:00,0.3259003106767938,0.3296568444013083,0.2958463605762483,0.3024202883243561,601720000,0.0,0.0
2000-10-18 00:00:00-04:00,0.29208897415993385,0.3165081362132928,0.2817576599955116,0.3024202883243561,834265600,0.0,0.0
2000-10-19 00:00:00-04:00,0.28786285567401604,0.2977245865079802,0.2751837060059563,0.284575879573822,1506724800,0.0,0.0
2000-10-20 00:00:00-04:00,0.28645410102385327,0.30617673110152743,0.2845758221799384,0.2930280268192291,791263200,0.0,0.0
2000-10-23 00:00:00-04:00,0.30453320473731627,0.3089949377680083,0.2920888503308966,0.30617669224739075,551292000,0.0,0.0
2000-10-24 00:00:00-04:00,0.31087327563074546,0.31369069430341784,0.28269760923318354,0.28363674879074097,804451200,0.0,0.0
2000-10-25 00:00:00-04:00,0.2864540667369947,0.2883323202769306,0.27706189618755034,0.27800101041793823,663969600,0.0,0.0
2000-10-26 00:00:00-04:00,0.28269753457796276,0.2836366738875108,0.262974054169526,0.27800101041793823,721851200,0.0,0.0
2000-10-27 00:00:00-04:00,0.2836367258256935,0.2883323730749575,0.268608889054852,0.27894020080566406,744503200,0.0,0.0
2000-10-30 00:00:00-05:00,0.2873933888401392,0.2996029600048391,0.28175772178605885,0.2902107834815979,639189600,0.0,0.0
2000-10-31 00:00:00-05:00,0.2967854334857811,0.3042984741648342,0.2892715150359551,0.29396718740463257,885880800,0.0,0.0
2000-11-01 00:00:00-05:00,0.2920889427270866,0.3136907084322008,0.2920889427270866,0.30805504322052,575366400,0.0,0.0
2000-11-02 00:00:00-05:00,0.317447282077354,0.33717077264641027,0.31650816736317816,0.3352925181388855,590693600,0.0,0.0
2000-11-03 00:00:00-05:00,0.3456228239419983,0.3456228239419983,0.3296567273971905,0.33435237407684326,515821600,0.0,0.0
2000-11-06 00:00:00-05:00,0.33717069398528077,0.3399881127080303,0.3136906998790024,0.3221437335014343,393478400,0.0,0.0
